	PDB	resolution	method	organism	date	affinity	delta_g	affinity_method	temperature	authors	One_digit_id
7724	7ocy	4.25	ELECTRON MICROSCOPY	ENTEROCOCCUS FAECALIS; VICUGNA PACOS	04/28/21					Ehrenbolger, K., Hutter, C.A.J., Meier, G., Seeger, M.A., Barandun, J.	7ocy_0
7725	6x04	2.68	X-RAY DIFFRACTION	SACCHAROMYCES CEREVISIAE (STRAIN ATCC 204508 / S288C); VICUGNA PACOS	05/15/20					Nordeen, S.A., Schwartz, T.U.	6x04_4
7726	4leo	2.64	X-RAY DIFFRACTION	MUS MUSCULUS; HOMO SAPIENS	06/26/13					Schiller C.B., Hopfner K.P.	4leo_0
7727	3p11	3.7	X-RAY DIFFRACTION	HOMO SAPIENS	09/29/10	2.55e-09	-12.19	SPR	37.0	Eigenbrot, C., Shia, S.	3p11_0
7728	7d85	2.5	X-RAY DIFFRACTION	HOMO SAPIENS	10/07/20					Yoo, Y., Cho, H.S.	7d85_0
7729	6ad7	2.95	X-RAY DIFFRACTION	ESCHERICHIA COLI (STRAIN K12); MUS MUSCULUS	07/31/18					Lim, H.-H., Park, K.	6ad7_0
7730	6ada	3.153	X-RAY DIFFRACTION	ESCHERICHIA COLI (STRAIN K12); MUS MUSCULUS	07/31/18					Lim, H.-H., Park, K.	6ada_0
7731	6ad8	3.3	X-RAY DIFFRACTION	ESCHERICHIA COLI (STRAIN K12); MUS MUSCULUS	07/31/18					Lim, H.-H., Park, K.	6ad8_0
7732	4kkc	3.18	X-RAY DIFFRACTION	MUS MUSCULUS; ESCHERICHIA COLI	05/05/13					Lim, H.-H., Miller, C.	4kkc_0
7733	6adc	3.055	X-RAY DIFFRACTION	ESCHERICHIA COLI (STRAIN K12); MUS MUSCULUS	07/31/18					Lim, H.-H., Park, K.	6adc_1
7734	4kk9	2.997	X-RAY DIFFRACTION	MUS MUSCULUS; ESCHERICHIA COLI	05/05/13					Lim, H.-H., Miller, C.	4kk9_1
7735	2h2s	3.1	X-RAY DIFFRACTION	ESCHERICHIA COLI; MUS MUSCULUS	05/19/06					Nguitragool, W., Miller, C.	2h2s_1
7736	4fg6	3.019	X-RAY DIFFRACTION	MUS MUSCULUS; SHIGELLA SONNEI	06/04/12					Feng, L., MacKinnon, R.	4fg6_1
7737	1ott	3.0	X-RAY DIFFRACTION	ESCHERICHIA COLI; MUS MUSCULUS	03/23/03					Dutzler, R., Campbell, E.B., MacKinnon, R.	1ott_0
7738	4kkl	2.85	X-RAY DIFFRACTION	MUS MUSCULUS; ESCHERICHIA COLI	05/06/13					Stockbridge, R.B., Lim, H.-H., Miller, C.	4kkl_0
7739	4kka	3.0	X-RAY DIFFRACTION	MUS MUSCULUS; ESCHERICHIA COLI	05/05/13					Lim, H.-H., Miller, C.	4kka_0
7740	4kkb	3.021	X-RAY DIFFRACTION	MUS MUSCULUS; ESCHERICHIA COLI	05/05/13					Lim, H.-H., Miller, C.	4kkb_1
7741	4xmm	7.384	X-RAY DIFFRACTION	SACCHAROMYCES CEREVISIAE S288C; HOMO SAPIENS	01/14/15					Stuwe, T., Correia, A.R., Lin, D.H., Paduch, M., Lu, V.T., Kossiakoff, A.A., Hoelz, A.	4xmm_0
7742	6fyt	2.8	X-RAY DIFFRACTION	INFLUENZA A VIRUS (A/SOLOMON ISLANDS/3/2006(H1N1)); LAMA GLAMA	03/12/18					Laursen, N.S., Wilson, I.A.	6fyt_0
7743	8u44	3.41	ELECTRON MICROSCOPY	Homo sapiens; Influenza A virus	06/26/24					Moore, N., Han, J., Ward, A.B., Wilson, I.A.	8u44_0
7744	6wiz	4.2	X-RAY DIFFRACTION	INFLUENZA A VIRUS; HOMO SAPIENS	04/11/20					Wu, N.C., Wilson, I.A.	6wiz_0
7745	6oc3	2.85	X-RAY DIFFRACTION	HOMO SAPIENS; INFLUENZA A VIRUS (A/SOLOMON ISLANDS/3/2006(H1N1))	03/21/19					Wilson, I.A., Lang, S.	6oc3_1
7746	7sg4	3.43	ELECTRON MICROSCOPY	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS; HOMO SAPIENS	10/04/21					Gobeil, S., Acharya, P.	7sg4_0
7747	7whj	3.27	ELECTRON MICROSCOPY	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	12/30/21					Zhan, W.Q., Zhang, X., Chen, Z.G., Sun, L.	7whj_2
7748	8jva	2.81	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2; Vicugna pacos	05/22/24					Liu, B., Liu, H.H., Han, P., Qi, J.X.	8jva_0
7749	8jva	2.81	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2; Vicugna pacos	05/22/24					Liu, B., Liu, H.H., Han, P., Qi, J.X.	8jva_1
7750	5any	16.9	ELECTRON MICROSCOPY	CHIKUNGUNYA VIRUS; MUS MUSCULUS	09/08/15					Fox, J.M., Long, F., Edeling, M.A., Lin, H., Duijl-Richter, M., Fong, R.H., Kahle, K.M., Smit, J.M., Jin, J., Simmons, G., Doranz, B.J., Crowe, J.E., Fremont, D.H., Rossmann, M.G., Diamond, M.S.	5any_1
7751	7l1v	3.0	ELECTRON MICROSCOPY	HOMO SAPIENS; MUS MUSCULUS; LAMA GLAMA	12/15/20					Hong, C., Byrne, N.J., Zamlynny, B., Tummala, S., Xiao, L., Shipman, J.M., Partridge, A.T., Minnick, C., Breslin, M.J., Rudd, M.T., Stachel, S.J., Rada, V.L., Kern, J.C., Armacost, K.A., Hollingsworth, S.A., O'Brien, J.A., Hall, D.L., McDonald, T.P., Strickland, C., Brooun, A., Soisson, S.M., Hollenstein, K.	7l1v_1
7752	7tyf	2.2	ELECTRON MICROSCOPY	HOMO SAPIENS; LAMA GLAMA; SYNTHETIC CONSTRUCT	02/13/22					Cao, J., Belousoff, M.J., Johnson, R.M., Wootten, D.L., Sexton, P.M.	7tyf_0
7753	9bue										9bue_0
7754	7tyl	3.3	ELECTRON MICROSCOPY	HOMO SAPIENS; LAMA GLAMA; SYNTHETIC CONSTRUCT	02/13/22					Cao, J., Belousoff, M.J., Johnson, R.M., Wootten, D.L., Sexton, P.M.	7tyl_0
7755	7tyo	2.7	ELECTRON MICROSCOPY	HOMO SAPIENS; LAMA GLAMA; SYNTHETIC CONSTRUCT	02/14/22					Cao, J., Belousoff, M.J., Johnson, R.M., Wootten, D.L., Sexton, P.M.	7tyo_0
7756	9blb										9blb_0
7757	9blc										9blc_0
7758	9blw										9blw_0
7759	7kqb	2.42	ELECTRON MICROSCOPY	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	11/14/20					Asarnow, D., Charles, C., Cheng, Y.	7kqb_1
7760	7cqc	2.5	X-RAY DIFFRACTION	RATTUS NORVEGICUS; AQUIFEX AEOLICUS VF5; HOMO SAPIENS	08/10/20					Aruga, R., Tamura-Sakaguchi, R., Nogi, T.	7cqc_0
7761	8ipc	2.2	X-RAY DIFFRACTION	Aquifex aeolicus VF5; Rattus norvegicus	01/31/24					Adachi, Y., Nogi, T.	8ipc_0
7762	5j3d	4.077	X-RAY DIFFRACTION	HOMO SAPIENS; HUMAN RESPIRATORY SYNCYTIAL VIRUS A	03/30/16					Mousa, J.J., Crowe, J.E.	5j3d_1
7763	5v7j	2.907	X-RAY DIFFRACTION	HOMO SAPIENS; HUMAN IMMUNODEFICIENCY VIRUS 1	03/20/17					Stewart-Jones, G.B.E., Zhou, T., Kwong, P.D.	5v7j_1
7764	7wka	3.64	ELECTRON MICROSCOPY	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; MUS MUSCULUS	01/08/22					Hong, Q., Cong, Y.	7wka_1
7765	7wk9	3.48	ELECTRON MICROSCOPY	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; MUS MUSCULUS	01/08/22					Hong, Q., Cong, Y.	7wk9_0
7766	6aod	1.8	X-RAY DIFFRACTION	HOMO SAPIENS	08/15/17					Lolicato, M., Minor, D.L.	6aod_0
7767	4wen	1.89	X-RAY DIFFRACTION	ESCHERICHIA COLI; LAMA GLAMA	09/10/14					Moonens, K., Van den Broeck, I., Pardon, E., De Kerpel, M., Remaut, H., De Greve, H.	4wen_0
7768	7ecy	3.6	ELECTRON MICROSCOPY	HUMAN ENTEROVIRUS D68; MUS MUSCULUS	03/13/21					Xu, C., Cong, Y.	7ecy_0
7769	6b73	3.1	X-RAY DIFFRACTION	ESCHERICHIA COLI; HOMO SAPIENS; LAMA GLAMA	10/03/17					Che, T., Majumdar, S., Zaidi, S.A., Kormos, C., McCorvy, J.D., Wang, S., Mosier, P.D., Uprety, R., Vardy, E., Krumm, B.E., Han, G.W., Lee, M.Y., Pardon, E., Steyaert, J., Huang, X.P., Strachan, R.T., Tribo, A.R., Pasternak, G.W., Carroll, I.F., Stevens, R.C., Cherezov, V., Katritch, V., Wacker, D., Roth, B.L.	6b73_0
7770	6vi4	3.3	X-RAY DIFFRACTION	HOMO SAPIENS; LAMA GLAMA	01/11/20					Che, T., Roth, B.L.	6vi4_1
7771	3ngb	2.68	X-RAY DIFFRACTION	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	06/11/10	7.7e-09	-10.88	SPR	20.0	Zhou, T., Kwong, P.D.	3ngb_2
7772	4olz	2.1	X-RAY DIFFRACTION	HOMO SAPIENS; HUMAN IMMUNODEFICIENCY VIRUS 1	01/25/14					Kwon, Y.D., Kwong, P.D.	4olz_0
7773	4jb9	2.6	X-RAY DIFFRACTION	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	02/19/13					Kwon, Y.D., Zhou, T., Srivatsan, S., Kwong, P.D.	4jb9_0
7774	4lsp	2.15	X-RAY DIFFRACTION	HOMO SAPIENS; HUMAN IMMUNODEFICIENCY VIRUS 1	07/23/13					Zhou, T., Moquin, S., Kwong, P.D.	4lsp_0
7775	4oly	2.351	X-RAY DIFFRACTION	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	01/25/14					Kwon, Y.D., Kwong, P.D.	4oly_0
7776	4ydl	1.8	X-RAY DIFFRACTION	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	02/22/15					Zhou, T., Srivatsan, S., Kwong, P.D.	4ydl_1
7777	5te6	2.4	X-RAY DIFFRACTION	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	09/20/16					Zhou, T., Kwong, P.D.	5te6_0
7778	4olw	2.709	X-RAY DIFFRACTION	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	01/25/14					Kwon, Y.D., Kwong, P.D.	4olw_0
7779	4lsu	2.3	X-RAY DIFFRACTION	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	07/23/13					Zhou, T., Moquin, S., Kwong, P.D.	4lsu_0
7780	4om0	2.289	X-RAY DIFFRACTION	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	01/25/14					Kwon, Y.D., Kwong, P.D.	4om0_0
7781	4s1r	3.214	X-RAY DIFFRACTION	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	01/14/15					Kwon, Y.D., Yang, Y., Zhang, B., Kwong, P.D.	4s1r_0
7782	4om1	2.131	X-RAY DIFFRACTION	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	01/25/14					Kwon, Y.D., Kwong, P.D.	4om1_0
7783	4yfl	3.387	X-RAY DIFFRACTION	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	02/25/15					Acharya, P., Zhou, T., Moquin, S., Kwong, P.D.	4yfl_0
7784	4s1s	3.39	X-RAY DIFFRACTION	HOMO SAPIENS; HUMAN IMMUNODEFICIENCY VIRUS 1	01/14/15					Kwon, Y.D., Yang, Y., Zhang, B., Kwong, P.D.	4s1s_0
7785	4s1q	2.4	X-RAY DIFFRACTION	HOMO SAPIENS	01/14/15					Kwon, Y.D., Yang, Y., Zhang, B., Kwong, P.D.	4s1q_0
7786	5f9o	1.86	X-RAY DIFFRACTION	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	12/10/15					Joyce, M.G., Mascola, J.R., Kwong, P.D.	5f9o_0
7787	5f96	2.2407	X-RAY DIFFRACTION	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	12/09/15					Zhou, T., Kwong, P.D.	5f96_0
7788	4xvt	1.69	X-RAY DIFFRACTION	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	01/28/15					Joyce, M.G., Mascola, J.R., Kwong, P.D.	4xvt_0
7789	4olu	2.202	X-RAY DIFFRACTION	HOMO SAPIENS; HUMAN IMMUNODEFICIENCY VIRUS 1	01/25/14					Kwon, Y.D., Kwong, P.D.	4olu_0
7790	3se9	2.0	X-RAY DIFFRACTION	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	06/10/11					Kwong, P.D., Zhou, T.	3se9_0
7791	3se8	1.895	X-RAY DIFFRACTION	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	06/10/11					Kwong, P.D., Zhou, T.	3se8_0
7792	4ydk	2.051	X-RAY DIFFRACTION	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	02/22/15					Zhou, T., Moquin, S., Zheng, A., Kwong, P.D.	4ydk_0
7793	4olv	2.5	X-RAY DIFFRACTION	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	01/25/14					Kwon, Y.D., Kwong, P.D.	4olv_0
7794	4xnz	3.389	X-RAY DIFFRACTION	HOMO SAPIENS; HUMAN IMMUNODEFICIENCY VIRUS 1	01/16/15					Zhou, T., Srivatsan, S., Kwong, P.D.	4xnz_2
7795	5cd5	3.396	X-RAY DIFFRACTION	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	07/03/15					Kong, L., Wilson, I.A.	5cd5_0
7796	4olx	2.2	X-RAY DIFFRACTION	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	01/25/14					Kwon, Y.D., Kwong, P.D.	4olx_0
7797	5f9w	2.8911	X-RAY DIFFRACTION	HUMAN IMMUNODEFICIENCY VIRUS 1; HOMO SAPIENS	12/10/15					Chen, L., Zhou, T., Kwong, P.D.	5f9w_0
7798	5c3l	2.9	X-RAY DIFFRACTION	XENOPUS LAEVIS; CAMELUS DROMEDARIUS	06/17/15					Chug, H., Trakhanov, S., Hulsmann, B.B., Pleiner, T., Gorlich, D.	5c3l_0
7799	7lab	2.97	ELECTRON MICROSCOPY	HOMO SAPIENS; SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2	01/06/21					Manne, K., Acharya, P.	7lab_2
7800	6rps	2.79	X-RAY DIFFRACTION	HOMO SAPIENS	05/14/19					Alterio, V., Esposito, D., De Simone, G.	6rps_1
7801	6wex	3.49	X-RAY DIFFRACTION	INFLUENZA A VIRUS; HOMO SAPIENS	04/03/20					Harshbarger, W.D., Lockbaum, G.J., Deming, D.T., Attatippaholkun, N., Schiffer, C.A., Marasco, W.A.	6wex_0
7802	7we8	3.5	ELECTRON MICROSCOPY	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	12/23/21					Wang, X., Wang, L.	7we8_0
7803	7xck	0.0	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	08/31/22					Gao, G.F., Qi, J.X., Zhao, Z.N., Xie, Y.F., Liu, S.	7xck_0
7804	8wfm	2.99	X-RAY DIFFRACTION	Severe acute respiratory syndrome coronavirus 2	09/25/24					Zhang, M., Zhang, N., Gabibov, A., Guo, Y.	8wfm_0
7805	8v4f	2.68	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	06/05/24					Hallberg, B.M., Das, H.	8v4f_0
7806	7x66	2.4	X-RAY DIFFRACTION	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	03/08/23					Shi, R., Wang, Y., Wu, Z., Han, X., Yan, J.	7x66_0
7807	7qtj	0.0	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	08/03/22					Ni, D., Lau, K., Turelli, P., Fenwick, C., Perez, L., Pojer, F., Stahlberg, H., Pantaleo, G., Trono, D.	7qtj_0
7808	7qtj	0.0	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	08/03/22					Ni, D., Lau, K., Turelli, P., Fenwick, C., Perez, L., Pojer, F., Stahlberg, H., Pantaleo, G., Trono, D.	7qtj_1
7809	7yd1	2.99	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	07/12/23					Zhan, W.Q., Zhang, X., Chen, Z.G., Sun, L.	7yd1_0
7810	7qtk	0.0	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	08/03/22					Ni, D., Lau, K., Turelli, P., Fenwick, C., Perez, L., Pojer, F., Stahlberg, H., Pantaleo, G., Trono, D.	7qtk_0
7811	7wop	0.0	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	11/30/22					Zhang, X., Zhan, W.Q., Chen, Z.G., Sun, L.	7wop_0
7812	7wm0	3.35	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	08/17/22					Wang, X., Zhu, Y.	7wm0_0
7813	8jam										8jam_0
7814	8k5g	3.41	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	12/27/23					Chen, L., Kita, S., Anraku, Y., Maenaka, K.	8k5g_0
7815	7wop	0.0	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	11/30/22					Zhang, X., Zhan, W.Q., Chen, Z.G., Sun, L.	7wop_1
7816	7tc9	5.08	ELECTRON MICROSCOPY	HOMO SAPIENS	12/23/21					Zhou, T., Kwong, P.D.	7tc9_0
7817	8kep	2.93	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	08/14/24					Sun, L., Mao, Q., Wang, Y.	8kep_0
7818	8zyf										8zyf_1
7819	7wwk	0.0	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	02/15/23					Guo, H., Gao, Y., Lu, Y., Yang, H., Ji, X.	7wwk_0
7820	7wog	0.0	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	07/20/22					Zhan, W.Q., Zhang, X., Chen, Z.G., Sun, L.	7wog_0
7821	7wr8	0.0	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	01/26/22					Du, S., Xiao, J.Y.	7wr8_0
7822	7zfe	3.25	X-RAY DIFFRACTION	LAMA GLAMA; SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	04/01/22					Zhou, D., Huo, J., Ren, J., Stuart, D.I.	7zfe_0
7823	7x1m	0.0	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	07/06/22					Huang, M., Xie, Y.F., Qi, J.X.	7x1m_0
7824	7zfe	3.25	X-RAY DIFFRACTION	LAMA GLAMA; SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	04/01/22					Zhou, D., Huo, J., Ren, J., Stuart, D.I.	7zfe_1
7825	7x1m	0.0	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	07/06/22					Huang, M., Xie, Y.F., Qi, J.X.	7x1m_1
7826	7zfe	3.25	X-RAY DIFFRACTION	LAMA GLAMA; SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	04/01/22					Zhou, D., Huo, J., Ren, J., Stuart, D.I.	7zfe_2
7827	7x1m	0.0	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	07/06/22					Huang, M., Xie, Y.F., Qi, J.X.	7x1m_2
7828	7zfe	3.25	X-RAY DIFFRACTION	LAMA GLAMA; SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	04/01/22					Zhou, D., Huo, J., Ren, J., Stuart, D.I.	7zfe_3
7829	7wrv	2.47	ELECTRON MICROSCOPY	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; MUS MUSCULUS	01/27/22					Yin, W., Xu, Y., Xu, P., Cao, X., Wu, C., Gu, C., He, X., Wang, X., Huang, S., Yuan, Q., Wu, K., Hu, W., Huang, Z., Liu, J., Wang, Z., Jia, F., Xia, K., Liu, P., Wang, X., Song, B., Zheng, J., Jiang, H., Cheng, X., Jiang, Y., Deng, S.J., Xu, H.E.	7wrv_0
7830	7wtg	0.0	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	12/14/22					Wang, X., Fu, W.	7wtg_0
7831	7wrj	0.0	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	09/28/22					Du, S., Xiao, J.Y.	7wrj_0
7832	7zfe	3.25	X-RAY DIFFRACTION	LAMA GLAMA; SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	04/01/22					Zhou, D., Huo, J., Ren, J., Stuart, D.I.	7zfe_4
7833	7wth	0.0	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	12/14/22					Wang, X., Fu, W.	7wth_0
7834	7zfe	3.25	X-RAY DIFFRACTION	LAMA GLAMA; SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	04/01/22					Zhou, D., Huo, J., Ren, J., Stuart, D.I.	7zfe_5
7835	8vif	3.1	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	07/24/24					Byrne, P.O., McLellan, J.S.	8vif_0
7836	7wsc	0.0	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus	03/01/23					Liu, P.L.	7wsc_0
7837	7wtj	0.0	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	12/14/22					Wang, X., Fu, W.	7wtj_0
7838	7zfe	3.25	X-RAY DIFFRACTION	LAMA GLAMA; SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	04/01/22					Zhou, D., Huo, J., Ren, J., Stuart, D.I.	7zfe_6
7839	7wrl	0.0	ELECTRON MICROSCOPY	SARS coronavirus B012	01/27/22					Zhang, Z.Z., Xiao, J.J.	7wrl_0
7840	8vke	3.1	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	07/24/24					Byrne, P.O., McLellan, J.S.	8vke_1
7841	7zfe	3.25	X-RAY DIFFRACTION	LAMA GLAMA; SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	04/01/22					Zhou, D., Huo, J., Ren, J., Stuart, D.I.	7zfe_7
7842	7ykj	0.0	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	12/28/22					Tang, B., Dang, S.	7ykj_0
7843	7ws6	3.8	ELECTRON MICROSCOPY	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	01/28/22					Guo, H., Gao, Y., Ji, X., Yang, H.	7ws6_0
7844	7wee	4.0	ELECTRON MICROSCOPY	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	12/23/21					Wang, X., Wang, L.	7wee_0
7845	9fgt	3.8	ELECTRON MICROSCOPY	Enterobacteria phage T4; Homo sapiens; Severe acute respiratory syndrome coronavirus 2	06/12/24					Berlinguer, M., Chaves-Sanjuan, A., Milazzo, F.M., Minenkova, O., De Santis, R., Bolognesi, M.	9fgt_0
7846	7xh8	2.99	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	04/07/22					Hang, L., Dang, S.	7xh8_0
7847	9fgu	4.3	ELECTRON MICROSCOPY	Enterobacteria phage T4; Homo sapiens; Severe acute respiratory syndrome coronavirus 2	06/12/24					Berlinguer, M., Chaves-Sanjuan, A., Milazzo, F.M., Minenkova, O., De Santis, R., Bolognesi, M.	9fgu_0
7848	7wk0	0.0	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	07/13/22					Zhan, W.Q., Zhang, X., Chen, Z.G., Sun, L.	7wk0_0
7849	7wt9	4.3	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	06/07/23					Wang, X., Wang, L.	7wt9_0
7850	8xrq										8xrq_0
7851	7xj9	0.0	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	04/19/23					Guo, H., Gao, Y., Lu, Y., Yang, H., Ji, X.	7xj9_0
7852	7wi0	3.82	ELECTRON MICROSCOPY	Homo sapiens	01/01/22					Zheng, Q., Li, S., Sun, H., Zheng, Z., Wang, S.	7wi0_0
7853	8gsb	3.99	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	09/06/23					Liu, C.C., Ju, B., Shen, S.L., Zhang, Z.	8gsb_0
7854	7xj9	0.0	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	04/19/23					Guo, H., Gao, Y., Lu, Y., Yang, H., Ji, X.	7xj9_1
7855	7wp5	3.9	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	07/13/22					Zheng, Q., Sun, H., Ju, B., Zhang, Z., Li, S., Xia, N.	7wp5_0
7856	7wi0	3.82	ELECTRON MICROSCOPY	Homo sapiens	01/01/22					Zheng, Q., Li, S., Sun, H., Zheng, Z., Wang, S.	7wi0_1
7857	7xj9	0.0	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	04/19/23					Guo, H., Gao, Y., Lu, Y., Yang, H., Ji, X.	7xj9_2
7858	7wi0	3.82	ELECTRON MICROSCOPY	Homo sapiens	01/01/22					Zheng, Q., Li, S., Sun, H., Zheng, Z., Wang, S.	7wi0_2
7859	9js4										9js4_0
7860	7wlc	4.0	ELECTRON MICROSCOPY	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	01/13/22					Wang, X., Wang, L.	7wlc_0
7861	7u0d	4.8	ELECTRON MICROSCOPY	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	02/17/22					Zhou, T., kwong, P.D.	7u0d_0
7862	8hc6	0.0	ELECTRON MICROSCOPY	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	01/25/23					Liu, B., Gao, X., Chen, Q., Li, Z., Su, M., He, J., Xiong, X.	8hc6_0
7863	7tn0	2.85	X-RAY DIFFRACTION	HOMO SAPIENS; SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2	01/20/22					Snell, G., McCallum, M., Veesler, D., Nix, J.C., Croll, T.I., Dillen, J.R., Czudnochowski, N.	7tn0_0
7864	7u0d	4.8	ELECTRON MICROSCOPY	SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2; HOMO SAPIENS	02/17/22					Zhou, T., kwong, P.D.	7u0d_1
7865	7zfd	3.39	X-RAY DIFFRACTION	HOMO SAPIENS; SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2	04/01/22					Zhou, D., Huo, J., Ren, J., Stuart, D.I.	7zfd_1
